question,answers
"... 왕눈 프리즈게이라 공략법에 대해 알려드리겠습니다. Step 1: 적절한 팀 구성하기 - 왕눈은 주로 원거리 공격에 강한 영웅이므로, 팀에는 왕눈과 함께 탱커나 딜러 등의 다른...",긴 말 필요 없이 그냥 본인이 원하시는 루트로 플레이 하시다가 막히는 부분이 있으면 유튜브 같은 데에 공략 잘 나와있으니까 그 공략 참고하셔서 젤다공주 구하는 게임 입니다.
제가 사당을 깨려고 하는데 자루머르겠아요ㅠㅠ 젤다의 잔설 고수님들 제발 사당 깽거 있으면 알려주세요ㅠㅠ 야숨 할때는 유튜브에서 다 알랴줬는데 왕눈은 보스 공략이런거...,"저는 AI답변이 아니니 믿으셔도 됩니다.
다섯번째 현자는 4현자를 획득하신다음,
감시요새로 가셔서 프루아에게 말을걸면 발생합니다.
그리고 하이랄성에서 몬스터 무리들을 잡고
본관에 가셔서 팬텀가논을 퇴치 하신다음 
프루아에게 말을걸면 생깁니다.
다섯번째 현자의 위치는 포폴러 고지 조망대 맵의
하늘부분에있는 용머리섬 입니다.
그곳에서 하늘섬에서 보셨던 생명력을 시험하는 문이있습니다.하트가 10개이상 필요하니 주의하세요.
그리고 가면이 가리키는 방향으로 가시면 됩니다.
그후론 진행방향 따라가시면 됩니다.
도움이 되셨으면 채택 부탁드립니다."
제가 사당을 깨려고 하는데 자루머르겠아요ㅠㅠ 젤다의 잔설 고수님들 제발 사당 깽거 있으면 알려주세요ㅠㅠ 야숨 할때는 유튜브에서 다 알랴줬는데 왕눈은 보스 공략이런거...,"안녕하세요. 답변드립니다.
젤다 왕눈 다섯번째 현자 퀘스트 진행 방법
1. 먼저, 질문자가 현재 어느 정도 진행 상황에 있는지 파악해야 합니다.
2. 다섯번째 현자 퀘스트의 이름은 ""숲속의 대화""입니다.
3. 이 퀘스트는 동부 숲의 대나무 숲 안에 있는 숲의 신전에서 진행됩니다.
4. 진행 방법은 아래와 같습니다.
   - 먼저, 대나무 숲 안에 있는 숲의 신전으로 이동합니다.
   - 신전 안에서 오른쪽 문으로 들어가면 물건을 팔고있는 상인이 있습니다. 그 상인에게 말을 걸면, ""현자의 증거""를 얻을 수 있습니다.
   - 이제 왼쪽 문으로 들어가서, 먼저 앞에 있는 문과 열쇠 구멍이 있는 작은 문을 연 뒤 들어갑니다.
   - 그 후, 밑에 있는 구멍에 현자의 증거를 넣습니다.
   - 그러면 큰 문이 열립니다. 그 문을 열고 들어가면, 다섯번째 현자와 대화를 나눌 수 있습니다.
5. 이렇게 하면 다섯번째 현자 퀘스트를 완료할 수 있습니다.
6. 만약 어려움이 있다면, 게임 공략 사이트나 유튜브에서 다른 유저들의 방법을 참고하시는 것도 좋은 방법입니다.
즐거운 게임 되시길 바랍니다!
도움 되시기 바랍니다.    "
젤다의 전설 공략영상 보면 스테미나 깎아가면서 전력질주 하던데 전력질주... 젤다의 전설 왕눈에서는 스틱을 끝까지 밀어 달리면 됩니다. 달리다가 스테미나가 바닥나면...,왕국의 눈물 입니다
젤다의 전설 공략영상 보면 스테미나 깎아가면서 전력질주 하던데 전력질주... 젤다의 전설 왕눈에서는 스틱을 끝까지 밀어 달리면 됩니다. 달리다가 스테미나가 바닥나면...,"   게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
         최대한 간결하고 정확한 답변 드려볼게요!
   질문에 대한 답변: 
   앗, 축하드립니다! 닌텐도를 구매하셨다니 정말 좋으실 겁니다. 현재 닌텐도 스위치 플랫폼에서는 ""젤다의 전설: 브레스 오브 더 와일드""가 최신 게임으로 인기를 끌고 있습니다. 
 이 게임은 넓은 오픈 월드와 환상적인 그래픽, 흥미로운 스토리로 유명하며, 많은 게임 팬들 사이에서 매우 좋은 평가를 받고 있습니다. 닌텐도 스위치로 이 게임을 즐기시면 의미있는 게임 시간을 보낼 수 있을 것입니다. 
  즐겁게 플레이하세요!
  ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
젤다의 전설 공략영상 보면 스테미나 깎아가면서 전력질주 하던데 전력질주... 젤다의 전설 왕눈에서는 스틱을 끝까지 밀어 달리면 됩니다. 달리다가 스테미나가 바닥나면...,"젤다의 전설 티어스 오브 더 킹덤입니다
일명 '왕눈'이죠 하늘,지상,지저 이 3개의 맵이 로딩 없이 하나로 연결되어 있어
쾌적한 게임을 즐길수 있답니다.
몬스터 잡기,신전 깨기,사당 공략,미니게임,보스, 등등 끊이지 않는 즐거움을 느낄수 있습니다.
특히 '조나우 기어'라는 것으로 별의별 탈것,기계를 만들수도 있어요! 
그리고 만드는 것도 쉽답니다.
가격은 74,800원 입니다 (비쌀만 하죠;;)
결론은 최신 젤다 게임은 젤다의 전설 티어스 오브 더 킹덤입니다"
"젤다왕눈에서 이가단을 어떻게 신박하게 잡을지 추천해주세요 임에 빠져 사는... 질문에 대한 답변: 강력한 무기를 사용하거나, 이가단의 약점을 파악하여 공략할 수...","무기나 방어구 먼저 파밍하시는게 좋을듯하네요 왕궁에 내구도는 약해도 공격력 높은 무기들과 방어구 얻으실수있으니 유투브 검색해서 파밍하시고 보스 잡으면서 나아가시면 될듯합니다 
아니면 지도 먼저 오픈하실려면 전망대 보이는거 마다 가서 등록하시는것도좋고 
어떤분들은 하트랑 스테미너 먼저 풀로만든다고 사당공략위주로 돌아다니는분들도 있더라구요 
동굴들어가서 상자같은거 파밍하다보면 방어구 많이 나오기도하니 돌아다녀보시는것도 좋습니다 
어떤걸 먼저하든 자유여서 필요하다 생각하시는거 먼저하시면 됩니다 "
제가 사당을 깨려고 하는데 자루머르겠아요ㅠㅠ 젤다의 잔설 고수님들 제발 사당 깽거 있으면 알려주세요ㅠㅠ 야숨 할때는 유튜브에서 다 알랴줬는데 왕눈은 보스 공략이런거...,https://www.youtube.com/watch?v=KX6E1qbskbM
제가 사당을 깨려고 하는데 자루머르겠아요ㅠㅠ 젤다의 잔설 고수님들 제발 사당 깽거 있으면 알려주세요ㅠㅠ 야숨 할때는 유튜브에서 다 알랴줬는데 왕눈은 보스 공략이런거...,이 영상 참고해보세요
젤다 왕눈 지상 120개 하늘 32개 현재 151개인데 하늘섬엔 32개 보이는데 지상은... 말씀 부탁드립니다. 여기 있어요 https://www.youtube.com/watch?v=XHmUM2lIaOc 공략,"아뇨 님이 재밌어한 게임들 해봤는데
오디세이는 재밌었지만 몬헌은 정말 노잼이었습니다
몬헌은 어드벤처가 아니라 몬스터를 잡기 위해 계속 특정한 공간에서 특정한 방식으로 몹마다 공략하는 게임입니다
위쳐3 추천드립니다"
"젤다왕눈에서 이가단을 어떻게 신박하게 잡을지 추천해주세요 임에 빠져 사는... 질문에 대한 답변: 강력한 무기를 사용하거나, 이가단의 약점을 파악하여 공략할 수...","튜토리얼 섬에 가서 골렘의 활이라도 얻거나, 지상 또는 지저에 있는 보코블린 전초기지로 가서 보코활이나 가시 보코활 구한 후 화살은 감시 요새 조망대에서 구매합니다.
감시 요새 조망대에서 상점에 화살 묶음 있고, 구매한 후 임시 피난처 들어가서 주방 모닥불에서 시간 떼운 후 지도열고 다시 조망대 워프하면 화살 묶음 리셋됩니다.
돈이 없다면 아이템 팔면 됩니다.
그리고 주변 동굴로 가면 키이스 (박쥐) 있으니 이 녀석을 잡아서 키이스의 눈알을 구합니다.
화살에 스크래빌드시 유도 화살이 됩니다.
무기는 지저 돌다보면 영혼같이 생긴 것이 무기를 들고 있으니 그냥 가서 먹으면 됩니다."
... 젤다 왕눈의 공략법에 대해 물어보셨네요. 프루아 일지를 찾아 볼 때 추낙 고대 연구소에서 찾을 수 있다고 하네요. 이 위치는 젤다 게임 마을에서 서쪽으로 이동하여...,"    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
     최대한 간결하고 정확한 답변 드려볼게요!
  질문에 대한 답변: 
 그렇게 하지 마세요! 젤다 왕눈은 재미있는 게임이니까 꾸준히 도전해보세요. 게임은 연습이 필요한 것이니까 일단은 느린 속도에서 연습을 해보시길 추천합니다. 
 패턴을 익혀서 재도전해보세요. 그리고 꽃을 많이 모으는 방법도 추천드려요. 
포기하지 마시고 계속 도전해보세요. 하는 동안 실력이 늘겠죠!
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
        ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
 "
... 젤다 왕눈의 공략법에 대해 물어보셨네요. 프루아 일지를 찾아 볼 때 추낙 고대 연구소에서 찾을 수 있다고 하네요. 이 위치는 젤다 게임 마을에서 서쪽으로 이동하여...,"폭탄꽃은 지저에서 포우 열심히 모아놨다면 감시 요새 조망대에 있는 마인상에서 구매하면 되고,
굳이 러쉬랑 패링 안 하고 창으로 콕콕 찔렀다가 공격 할 거 같으면 뒤로 살짝 빠지고,
폭탄꽃은 야수왕 또는 야수신의 활 5연사 붙이면 하나 쏴서 5발을 쏠 수 있고,
실력이 안 좋으면 조언을 구하거나 질문을 해보고 알아가면서 하던가 그냥 냅다 중고로 팔아버리겠다고 하는군요.
수준 알만하네요. 님은 블루 프린트 능력도 없고 유튜브에서 공략 방법도 찾을 생각이 전혀 없나보네요.
197번 죽을 정도면 그 만큼 샷건도 쳤을테니 중고가는 15만원 정도 하겠습니다."
... 젤다 왕눈의 공략법에 대해 물어보셨네요. 프루아 일지를 찾아 볼 때 추낙 고대 연구소에서 찾을 수 있다고 하네요. 이 위치는 젤다 게임 마을에서 서쪽으로 이동하여...,"저는 되게 쉽게 깼는데 혹시 하트 갯수나 옷 강화는 어디까지 하셨어요? 저는 장비 머리 상의 하의 강화 2단계까지 하고 하트는 최소 10개가 넘은 상태에서 했고요 
저도 러쉬랑 패링 못했는데, 무기 좋은 거 들고 현자 모두 소환한 다음에 1페이즈에서는 나한테 붙은 놈만 냅다 때리면서 한마리씩 잡고 2페이즈에서는 멈쳐서 바닥을 독기로 만드는 놈부터 활로 머리를 맞쳐요.
암튼 이렇게 하니까 솔직히 한대 맞을 때 하트반~하트1개 정도만 맞았거든요."
... 젤다 왕눈의 공략법에 대해 물어보셨네요. 프루아 일지를 찾아 볼 때 추낙 고대 연구소에서 찾을 수 있다고 하네요. 이 위치는 젤다 게임 마을에서 서쪽으로 이동하여...,"방어구 강화, 스크래빌드, 하트 스태미너 늘리기 등등 하면 게임이 쉬워지는 것들을 해보고 다시 도전하면 좋을 것 같네요:)"
... 젤다 왕눈의 공략법에 대해 물어보셨네요. 프루아 일지를 찾아 볼 때 추낙 고대 연구소에서 찾을 수 있다고 하네요. 이 위치는 젤다 게임 마을에서 서쪽으로 이동하여...,"준비물
1. 방패에 로켓장착 (많을수록 좋음) 로켓 수급은 지저에서 왼쪽 상단쪽 조나우 기어 모아두는곳에서 파밍추천, 텔포 타면 무한 수급가능
2. 사당 많이 깨서 스태미나 풀로 만들기.
3.야수신 활 -> 많이 있으면 좋음. 없으면 성에서 근위의 활이라도 파밍or 팬텀가논 조져서 활나오는걸로 (하트 많으면 공격력 쌔짐)
4.공격력 증가음식 (예를 들어 칼날바나나5개로 만든 음식)
5.공격력증가 장비세트 (야만족/귀신/팬텀/~용사세트 등/ 장비 풀강세트 입으면 많이 안아픔)
방법
로켓 장착된 방패를들고 zl키를 누르면 위로 솟아오름
고점에 올랐을때 zr을 누르면 느릿한 모드로 갖고있는 스태미나만큼 활을 쏠수있음. 
가장 강한 활로 가논 ㅈㄴ 조진다. 
다시 바닥에 착지하면 로켓장착된 방패들고 다시 위 반복하면됨. 
활부족하면 가논이 뱉는 활 줍줍해서 처리
저는 한 로켓방패 10개정도 쓴거같기도.."
"이거 어떻게 깨나요? 밖에 있는 마개를 울트라 핸드로 빼면 됩니다. 잘 안빠지는데요,로켓같은 조나우 기어를 달면 잘 빠집니다. ???:아앗 걸렸다! 채택해주시면 감사하겠습니다.","호뢰의 투구가 준비물. 여타 그리오크 공략과 마찬가지로 세 개의 머리에 화살을 꽂아넣어 기절을 주고, 쓰러졌을 때 양손검으로 훨윈드 써주면 쉽게 잡습니다.
호뢰의 투구를 쓰면 금속 무기나 방패를 들어도 낙뢰가 튕겨져서 난이도가 급하락 합니다.
투기장 옛 터가 장소다보니 트레루프로 2층에 올라간 후 공중에서 화살쏘면 시간이 매우 느리게 흐르므로 이 것을 반복 활용하면 머리 맞추기도 쉽죠."
"이거 어떻게 깨나요? 밖에 있는 마개를 울트라 핸드로 빼면 됩니다. 잘 안빠지는데요,로켓같은 조나우 기어를 달면 잘 빠집니다. ???:아앗 걸렸다! 채택해주시면 감사하겠습니다.","호뢰의투구같은거 쓰고 싸우면 됩니다.
팁을 알려드릴게요!
블랫타임을 사용하면 몬스터가 일시적으로 느려져
머리를 쉽게 쏠 수 있습니다.
일반 방패+조나우 기어 날개 스크래빌드 하면 
방패서핑 탈 때 공중에서 화살을 쏠 수 있습니다.
일반 방패+조나우 스프링 스크래빌드하면
방패서핑시 튀어올라 높이 올라갑니다.
대신1회용입니다.
일반 방패+조나우 로켓 스크래빌드하고
방패를 드는 모션을 하면 높이 올라갑니다.
이때 몬스터를 많이 맞출 수 있습니다.
또,울트라 핸드로 사냥 무기를 만들면 됩니다.
돌아다니다 보면 캡슐 뽑기에서 골렘의 머리가 나오는데요,그 머리를 달면 몬스터를 인식하고 그쪽으로
쏩니다."
"... ### 왕눈 보스 공략 우선, 왕눈 보스는 상당히 강력한 적입니다. 하지만 어떻게 하면 데그가마를 잡을 수 있을까요? 아래의 단계를 따라서 해보세요. 1. **적의 공격을...","백룡은 정해진 궤도를 따라 하늘 위를 계속 날아다닙니다.
지상화 다 모은 직후에 백룡이 스폰되는 타이밍을 놓쳤다면 직접 찾아야 하며, 
찾았을 경우 근처 하늘 위 사당이나 조망대로 워프한 다음 낙하해서 용 위에 올라타서 뽑으면 됩니다.
찾기 힘들면 하이랄 대삼림 코로그의 숲 가서 데크나무 정화해 주면 마스터 소드 관련 메인 퀘가 뜨는데, 
해당 퀘 활성화하면 백룡 위치 실시간으로 표시되니 찾기 쉬워집니다.
정 모르겠으면 아래 공략 영상 참조하면 됩니다.
https://youtu.be/OILQvtnKoB8"
"... ### 왕눈 보스 공략 우선, 왕눈 보스는 상당히 강력한 적입니다. 하지만 어떻게 하면 데그가마를 잡을 수 있을까요? 아래의 단계를 따라서 해보세요. 1. **적의 공격을...","안녕하세요. 답변드려요.
젤다 왕눈에서 마스터 소드를 얻는 것은 쉬운 일이 아닙니다. 스테미나가 부족해서 검을 놓친 경우, 다른 방법으로 용을 찾아낼 수 있습니다.
1. 스테미나 회복 아이템 사용: 대부분의 게임에서는 스테미나를 빠르게 회복할 수 있는 아이템이 있습니다. 이를 활용하여 용위에 다시 올라갈 수 있습니다.
2. 다른 위치에서 용 찾기: 용은 지상화가 되어있을 때만 등장합니다. 따라서, 다른 위치에서 지상화를 깨고 용을 찾아보세요.
3. 시간 변경하기: 게임에서는 시간을 변경하는 기능이 있습니다. 이를 이용하여 용이 출현하는 시간대를 찾아보세요.
용이 검을 들고 사라진 경우, 용이 다시 출현하는 것이 가능합니다. 다시 한번 용을 찾아보세요. 
하지만, 용을 찾는 것은 쉬운 일이 아니므로, 여러 가지 방법을 시도해 보시기 바랍니다. 힘내세요!
채택 부탁합니다.    "
"... ### 왕눈 보스 공략 우선, 왕눈 보스는 상당히 강력한 적입니다. 하지만 어떻게 하면 데그가마를 잡을 수 있을까요? 아래의 단계를 따라서 해보세요. 1. **적의 공격을...","용은 이동을 하기때문에 퀘스트를 받은 읽어버린 검으로 설정하면 현재의 용의 위치가 나옵니다 검을 뽑을때 필요한 스태미나는 2줄입니다
그리고 아마도 야숨때 체력 버프가 효과가 없었기에 왕눈에서 추가 스태미너 음식을 먹어도 아마도 적용이 안될것 같습니다"
"... 왕눈 프리즈게이라 공략법에 대해 알려드리겠습니다. Step 1: 적절한 팀 구성하기 - 왕눈은 주로 원거리 공격에 강한 영웅이므로, 팀에는 왕눈과 함께 탱커나 딜러 등의 다른...","안녕하세요!
키이스 무리가 나타나는 지역
1. 시작의 하늘섬 구타음바치의 사당 7시 방향
2. 사하스라 평원 조망대 앞 평원
3. 감시의 요새 5시 방향 평원의 목장 옛터
요 3군데 공략하시면 좋을 것 같습니다. 빠른 득템으로 강화 진행하셨으면 좋겠네요. 건강하고 행복한 하루 보내세요!
https://paparus.hamsdream.com/19"
젤다 왕눈 지상 120개 하늘 32개 현재 151개인데 하늘섬엔 32개 보이는데 지상은... 말씀 부탁드립니다. 여기 있어요 https://www.youtube.com/watch?v=XHmUM2lIaOc 공략,"안녕하세요^^
야숨부터 하시면 됩니다. 스토리 상으로도 야숨 -> 왕눈이니 이해하시기에도 좋으시고
플레이 스타일도 비슷하니 야숨부터 즐기시면 될 것 같네요.
스위치 전용이라 둘다 잘 돌아갑니다. 작동은 걱정하실 필요없습니다.
다만 많은 사람들이 좋아하는 게임이라도 오픈월드 게임에 익숙하시지 않으면 취향을 탈 수 있습니다. 그 점은 참고하시고 영상도 좀 찾아보시는게 좋을 거 같네요.
https://www.youtube.com/watch?v=hDEKdI9uRc8&pp=ygUG7JW87Iio"
젤다 왕눈 지상 120개 하늘 32개 현재 151개인데 하늘섬엔 32개 보이는데 지상은... 말씀 부탁드립니다. 여기 있어요 https://www.youtube.com/watch?v=XHmUM2lIaOc 공략,즐겜되세요^^
... 공략 영상 유튜브를 찾아도 없어요 아니 진짜 뭐져 아무리 찾아도 없어요 2뢰차라 본계사당들중에들도 안보이고 안녕하십니까? 답변드려요. 다잉 리올의 사당은 젤다 왕눈...,"다크 헤드에 어둠의 옷, 하일리아 병사의 경갑으로 보입니다! 위치가 궁금하시다면 댓글이나 추가 질문으로 물어봐 주신다면 답변해 드리겠습니다!"
... 공략 영상 유튜브를 찾아도 없어요 아니 진짜 뭐져 아무리 찾아도 없어요 2뢰차라 본계사당들중에들도 안보이고 안녕하십니까? 답변드려요. 다잉 리올의 사당은 젤다 왕눈...,"젤다왕눈방어구세트는 눈방어 여왕을 물리치면 얻을 수 있습니다. 이 세트에는 눈방어 갑옷, 눈방어 야구글러브, 눈방어 부츠가 포함되어 있습니다.
눈방어 여왕을 물리치는 방법은 먼저 눈방어 요새로 가서 눈방어 총을 얻은 후, 눈방어 요새 안에서 눈방어 여왕을 공략해야 합니다. 눈방어 여왕을 물리치면 젤다왕눈방어구세트를 얻을 수 있습니다.
구할 방법은 중고 거래 사이트나 온라인 경매 사이트에서 구매하는 것이 일반적인 방법입니다. 하지만 불법 복제품이나 사기 상품에 주의해야 합니다."
"이거 어떻게 깨나요? 밖에 있는 마개를 울트라 핸드로 빼면 됩니다. 잘 안빠지는데요,로켓같은 조나우 기어를 달면 잘 빠집니다. ???:아앗 걸렸다! 채택해주시면 감사하겠습니다."," 시간의 오카리나가 옛날 게임이라 언급하신 야숨/왕눈/스소에 비하면 상당히 불친절하기에 퍼즐 풀이에서 막히는 구간은 생길 수 있을 것 같습니다.
다만 전투 난이도는 낮은 편이라 피지컬적으로 게임 진행에 어려움을 겪을 일은 없습니다.
퍼즐 구간에서 막히면 유튜브에서 공략 찾아보면 될 일이고요.
 개인적으로 해 본 젤다 시리즈는 몇 작품 없지만, 해 본 것들 중 개인적으로 가장 어려운 순서를 굳이 꼽자면
 1. 몽환의 모래시계
2. 신들의 트라이포스2
3. 시간의 오카리나
4. 왕국의 눈물
5. 스카이워드 소드
6. 꿈꾸는 섬
7. 야생의 숨결
이렇게 될 것 같습니다.
젤다 시리즈는 컨트롤이 어려운 게임은 아니기에 개인적으로 느낀 퍼즐 난이도 순으로 적었는데,
1번은 어릴 때 했던 게임이라 유일하게 피지컬적으로도 어렵게 느껴져 1순위로 올려 봤습니다."
"이거 어떻게 깨나요? 밖에 있는 마개를 울트라 핸드로 빼면 됩니다. 잘 안빠지는데요,로켓같은 조나우 기어를 달면 잘 빠집니다. ???:아앗 걸렸다! 채택해주시면 감사하겠습니다.","시간의 오카리나는 젤다 시리즈 중에서도 상당히 인기 있는 게임 중 하나입니다. 난이도는 개인에 따라 다를 수 있지만, 일반적으로는 중간 정도의 난이도로 평가됩니다. 야숨, 왕눈, 스소, 꿈섬에 비하면 난이도가 높다고는 할 수 있습니다.
하지만, 시간의 오카리나는 게임의 진행 방식과 퍼즐의 난이도가 잘 조화되어 있어서 처음 접하는 사람들도 즐길 수 있습니다. 게임을 플레이하면서 조금의 어려움을 겪을 수 있지만, 게임 내에서 제공되는 힌트와 도움을 통해 해결할 수 있습니다.
젤다 시리즈의 난이도 순위는 개인의 경험과 선호도에 따라 다를 수 있지만, 일반적으로는 다음과 같이 평가됩니다:
1. 젤다의 전설: 야생의 숨결 (Breath of the Wild)
2. 젤다의 전설: 링크의 모험 (The Legend of Zelda)
3. 젤다의 전설: 시간의 오카리나 (Ocarina of Time)
4. 젤다의 전설: 바람의 타카토 (The Wind Waker)
5. 젤다의 전설: 트와일라잇 프린세스 (Twilight Princess)
이는 일반적인 순위이며, 개인의 경험과 취향에 따라 다를 수 있습니다. 따라서, 이 순위는 절대적인 것이 아니라 참고로만 생각해주시면 됩니다."
